smiles	catalog_id	fid	hasTertiaryAmine	nHBD	nHBA	cLogP	nHeteroAtoms	RingCount	nRotatableBonds	nAromaticBonds	nAcidicGroup	nBasicGroup	AtomicPolarizability	MolWt	TPSA	MaxTrainSimilarity	FpClusterId	PhysChemClusterId	Prom-0	Prom-1	Prom-2	Prom-0-0	Prom-1-0	Prom-2-0	Prom-0-1	Prom-1-1	Prom-2-1	Prom-0-2	Prom-1-2	Prom-2-2	Sign-0	Sign-1	Sign-2	Sign-3	Sign-4	Sign-5	Sign-6	Sign-7	Sign-8	Sign-9	smiles_valid	smiles_error	excel_row
C#CCCC1(CCC(=O)Nc2ccc(C3CNCCO3)cc2)N=N1	Z5376399850		0	2	5	2,64	6	3	7	6	0	1	52,35	326,4	75,08	0,61	10	4	0,082	0,008	0,026	0,333	0,17	0,016	0,804	0,347	0,049	0,603	0,211	0,101	0,099	0,023	0,302	0,011	0,013	0,017	0,006	0,051	0,06	0,014	1		5384
C#CCCC1(CCC(=O)NCC2NCCc3ccccc32)N=N1	Z5376399851		0	2	4	2,35	5	3	7	6	0	1	51,55	310,4	65,85	0,53	6	4	0,038	0,009	0,008	0,1	0,028	0,015	0,852	0,033	0,047	0,486	0,127	0,027	0,01	0,042	0,684	0,026	0,012	0,019	0,011	0,035	0,034	0,003	1		5385
C#CCCC1(CCC(=O)N(Cc2ccccn2)C2CCCNCC2)N=N1	Z5376399852		0	1	5	2,91	6	3	8	6	0	1	59,51	353,47	69,95	0,46	1	2	0,037	0,004	0,004	0,077	0,013	0,01	0,726	0,04	0,016	0,643	0,053	0,004	0	0,075	0,83	0,154	0,008	0,007	0,017	0,045	0,089	0	1		5386
C#CCCC1(CCC(=O)Nc2nn(C)c3c2CNCC3)N=N1	Z5376399854		0	2	6	1,36	7	3	6	5	0	1	47,14	300,37	83,67	0,49	2	13	0,001	0	0,002	0,016	0,007	0,014	0,094	0,001	0,002	0,033	0,003	0,001	0,002	0,099	0,787	0,062	0,013	0,102	0	0,059	0,033	0,003	1		5387
C#CCCC1(CCC(=O)NCC2CNCCC2c2ccc(F)cc2)N=N1	Z5376399856		0	2	4	2,99	6	3	8	6	0	1	57,63	356,45	65,85	0,51	6	4	0,178	0,063	0,048	0,29	0,067	0,009	0,902	0,195	0,049	0,861	0,592	0,109	0,095	0,032	0,807	0,018	0,01	0,001	0,01	0,041	0,019	0,016	1		5388
C#CCCC1(CCC(=O)N2CCC(c3ncc4c(n3)CCNC4)CC2)N=N1	Z5376399857		0	1	6	2,18	7	4	6	6	0	1	59,94	366,47	82,84	0,52	11	7	0,002	0,001	0,001	0,023	0,027	0,005	0,135	0,007	0,002	0,172	0,002	0,001	0	0,528	0,913	0,076	0,013	0,076	0	0,047	0,064	0	1		5389
C#CCCC1(CCC(=O)Nc2ccc(N3CCC(N)CC3)cc2)N=N1	Z5376399859		0	2	5	2,91	6	3	7	6	0	1	56,41	339,44	83,08	0,59	10	4	0,125	0,023	0,123	0,308	0,305	0,024	0,623	0,151	0,151	0,389	0,364	0,059	0,074	0,072	0,264	0,017	0,011	0,004	0,028	0,062	0,065	0,034	1		5390
C#CCCC1(CCC(=O)Nc2ccc3[nH]c(C4CCNCC4)nc3c2)N=N1	Z5376399862		0	3	5	3,32	7	4	7	10	0	1	58,61	364,45	94,53	0,51	10	8	0,53	0,056	0,011	0,524	0,414	0,036	0,777	0,564	0,08	0,845	0,493	0,061	0,016	0,126	0,073	0,015	0,032	0,003	0,005	0,061	0,105	0,023	1		5391
C#CCCC1(CCC(=O)Nc2cccc(NC(=O)N3CCNCC3)c2)N=N1	Z5376399863		0	3	5	2,42	8	3	7	6	0	1	57,65	368,44	98,19	0,58	10	7	0,087	0,001	0,007	0,117	0,051	0,012	0,596	0,062	0,028	0,294	0,11	0,01	0,006	0,108	0,318	0,112	0,013	0,002	0,008	0,063	0,148	0,038	1		5392
C#CCCC1(CCC(=O)Nc2ccc3c(c2)N(C(=O)CNC)CCC3)N=N1	Z5376399867		0	2	5	2,48	7	3	8	6	0	1	58,97	367,45	86,16	0,54	10	7	0,129	0,019	0,009	0,466	0,291	0,016	0,564	0,078	0,124	0,274	0,164	0,024	0,023	0,088	0,093	0,021	0,014	0,005	0,004	0,068	0,068	0,002	1		5393
C#CCCC1(CCC(=O)NCc2ccnn2Cc2ccccc2)N=N1	Z5390803651		0	1	5	2,9	6	3	9	11	0	0	53,74	335,41	71,64	0,53	6	6	0,265	0,146	0,114	0,177	0,245	0,119	0,834	0,314	0,168	0,735	0,657	0,19	0,022	0,013	0,001	0,109	0,02	0,006	0,028	0,055	0,017	0,04	1		5394
C#CCCC1(CCC(=O)NCc2cncn2Cc2ccccc2)N=N1	Z5391506682		0	1	5	2,9	6	3	9	11	0	0	53,74	335,41	71,64	0,59	6	6	0,222	0,056	0,039	0,228	0,347	0,138	0,848	0,453	0,11	0,777	0,679	0,067	0,002	0,008	0,002	0,22	0,06	0,004	0,004	0,088	0,013	0,002	1		5395
C#CCCC1(CCNC(=O)c2cn(C3CC3)c3c(O)c(F)c(F)cc3c2=O)N=N1	Z5392683788		0	2	6	3,02	9	4	7	11	0	0	55,12	400,39	96,05	0,46	5	8	0,352	0,176	0,074	0,432	0,395	0,069	0,44	0,353	0,123	0,488	0,542	0,112	0,025	0,1	0,033	0,045	0,132	0,015	0,03	0,054	0,037	0,452	1		5396
C#CCCC1(CCNC(=O)c2ccccc2CC2CCNCC2)N=N1	Z5392684189		0	2	4	2,92	5	3	8	6	0	1	57,74	338,46	65,85	0,6	5	4	0,091	0,022	0,031	0,273	0,083	0,027	0,871	0,107	0,076	0,835	0,283	0,071	0,014	0,024	0,964	0,051	0,006	0,002	0,014	0,048	0,029	0,011	1		5397
C#CCCC1(CCNC(=O)c2nnn(C3CCNC3)c2C)N=N1	Z5392684195		0	2	7	0,82	8	3	7	5	0	1	48,9	315,38	96,56	0,48	5	3	0	0,001	0,003	0,007	0,003	0,009	0,145	0,001	0,006	0,013	0,001	0,001	0	0,021	0,627	0,054	0,013	0,016	0,001	0,044	0,062	0,008	1		5398
C#CCCC1(CCNC(=O)c2nn[nH]c2C2CCCN2)N=N1	Z5392684205		0	3	6	0,92	8	3	7	5	0	1	45,81	301,35	107,42	0,5	5	3	0,002	0,001	0,004	0,005	0,006	0,058	0,194	0,001	0,007	0,029	0,006	0,001	0,002	0,011	0,317	0,042	0,014	0,025	0,001	0,042	0,046	0,001	1		5399
C#CCCC1(CCNC(=O)c2cc3n(n2)CC(C)NC3)N=N1	Z5392684226		0	2	6	1,07	7	3	6	5	0	1	47,14	300,37	83,67	0,57	5	13	0,016	0,007	0,002	0,026	0,005	0,006	0,56	0,004	0,02	0,078	0,032	0,005	0,006	0,107	0,471	0,081	0,009	0,013	0,001	0,054	0,125	0,034	1		5400
C#CCCC1(CCNC(=O)C2(COC)CCCNCC2)N=N1	Z5392684278		0	2	5	1,47	6	2	8	0	0	1	51,5	306,41	75,08	0,63	8	11	0,117	0,011	0,002	0,015	0,007	0,007	0,344	0,015	0,003	0,04	0,139	0,017	0,001	0,002	0,69	0,02	0,01	0,009	0,007	0,038	0,034	0,005	1		5401
C#CCCC1(CCNC(=O)C(N)C(c2ccccc2)C(C)C)N=N1	Z5392684279		0	2	4	2,84	5	2	9	6	0	1	55,98	326,44	79,84	0,54	8	4	0,251	0,11	0,124	0,371	0,128	0,012	0,714	0,21	0,144	0,754	0,743	0,31	0,207	0,036	0,059	0,058	0,01	0,004	0,198	0,058	0,006	0,095	1		5402
C#CCCC1(CCNC(=O)c2ccc(F)c3c2CCNC3)N=N1	Z5392684299		0	2	4	2,17	6	3	6	6	0	1	48,35	314,36	65,85	0,51	5	4	0,014	0,001	0,003	0,044	0,02	0,015	0,536	0,013	0,003	0,592	0,143	0,004	0,006	0,124	0,804	0,066	0,009	0,005	0,003	0,044	0,044	0,028	1		5403
C#CCCC1(CCNC(=O)c2cnc(N3CCOC(CN)C3)cn2)N=N1	Z5392684301		0	2	8	0,34	9	3	8	6	0	1	54,56	357,42	118,09	0,49	5	3	0,006	0,006	0,006	0,075	0,043	0,007	0,176	0,025	0,006	0,048	0,008	0,004	0,001	0,047	0,082	0,117	0,029	0,004	0,002	0,047	0,117	0,002	1		5404
C#CCCC1(CCNC(=O)COc2cccc(CNC)c2)N=N1	Z5392684317		0	2	5	1,87	6	2	10	6	0	1	50,59	314,39	75,08	0,61	8	13	0,318	0,087	0,031	0,445	0,052	0,01	0,851	0,284	0,089	0,742	0,743	0,169	0,02	0,018	0,437	0,055	0,054	0,001	0,339	0,045	0,027	0,021	1		5405
C#CCCC1(CCNC(=O)C(N)c2ccc3ccccc3c2)N=N1	Z5392684334	PC-V053-F	0	2	4	2,92	5	3	7	11	0	1	51,98	320,4	79,84	0,61	8	6	0,204	0,248	0,098	0,323	0,148	0,026	0,847	0,157	0,113	0,741	0,715	0,264	0,133	0,455	0,006	0,042	0,029	0,011	0,049	0,044	0,016	0,178	1		5406
C#CCCC1(CCNC(=O)c2cccc(C3CCCNC3)c2)N=N1	Z5392684378		0	2	4	2,85	5	3	7	6	0	1	54,65	324,43	65,85	0,53	12	4	0,128	0,032	0,043	0,271	0,097	0,031	0,913	0,107	0,111	0,852	0,276	0,118	0,038	0,072	0,953	0,034	0,007	0,002	0,018	0,037	0,052	0,007	1		5407
C#CCCC1(CCNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)N=N1	Z5392684390		0	3	6	0,4	8	2	7	0	0	1	58,92	363,46	120,38	0,49	3	11	0,015	0,037	0,091	0,13	0,113	0,051	0,122	0,025	0,069	0,056	0,061	0,047	0,184	0,048	0,07	0,068	0,035	0,037	0,011	0,047	0,035	0,114	1		5408
C#CCCC1(CCNC(=O)c2ccn(C3CCCNC3)n2)N=N1	Z5392684436		0	2	6	1,5	7	3	7	5	0	1	50,23	314,39	83,67	0,51	5	13	0,006	0,009	0,003	0,007	0,007	0,007	0,507	0,003	0,014	0,06	0,004	0,008	0,001	0,044	0,714	0,079	0,007	0,001	0,001	0,042	0,168	0,006	1		5409
C#CCCC1(CCNC(=O)c2nnn(C3CCNCC3)c2C(F)F)N=N1	Z5392684469		0	2	7	1,84	10	3	8	5	0	1	51,78	365,39	96,56	0,49	5	7	0,007	0,007	0,007	0,033	0,017	0,024	0,109	0,007	0,012	0,122	0,056	0,016	0,002	0,008	0,339	0,043	0,043	0,003	0,005	0,037	0,04	0,089	1		5410
C#CCCC1(CCNC(=O)c2cc3n(n2)CCCC3N)N=N1	Z5392684490		0	2	6	1,37	7	3	6	5	0	1	47,14	300,37	97,66	0,58	5	13	0,006	0,029	0,014	0,012	0,009	0,011	0,174	0,003	0,029	0,035	0,034	0,018	0,008	0,123	0,058	0,046	0,014	0,077	0,009	0,043	0,058	0,005	1		5411
C#CCCC1(CCNC(=O)C[C@H](N)CC2CCCCC2)N=N1	Z5392684498		0	2	4	2,76	5	2	9	0	0	1	53,79	304,44	79,84	0,55	8	0	0,209	0,172	0,066	0,214	0,108	0,017	0,707	0,198	0,074	0,264	0,319	0,176	0,074	0,008	0,297	0,038	0,016	0,031	0,189	0,038	0,012	0,06	1		5412
C#CCCC1(CCNC(=O)c2c(CN)nn3c2CCC3)N=N1	Z5392684605		0	2	6	0,98	7	3	7	5	0	1	47,14	300,37	97,66	0,49	5	3	0,002	0,003	0,006	0,015	0,012	0,015	0,059	0,003	0,007	0,022	0,038	0,005	0,003	0,16	0,128	0,139	0,014	0,149	0,002	0,052	0,068	0,001	1		5413
C#CCCC1(CCNC(=O)CC(N)c2ccc(C(C)C)cc2)N=N1	Z5392684627		0	2	4	3,28	5	2	9	6	0	1	55,98	326,44	79,84	0,67	8	9	0,19	0,248	0,342	0,442	0,183	0,008	0,757	0,155	0,246	0,593	0,659	0,467	0,323	0,099	0,014	0,039	0,016	0,004	0,24	0,049	0,008	0,19	1		5414
C#CCCC1(CCNC(=O)C(CN)Cc2ccc(OC)c(OC)c2)N=N1	Z5392684636		0	2	6	1,9	7	2	11	6	0	1	57,58	358,44	98,3	0,54	12	7	0,088	0,016	0,02	0,093	0,03	0,008	0,527	0,016	0,005	0,511	0,587	0,021	0,002	0,028	0,043	0,016	0,018	0,006	0,089	0,069	0,008	0,008	1		5415
C#CCCC1(CCNC(=O)Cc2cc(N)cc(C(=O)OC)c2)N=N1	Z5392684659		0	2	6	1,68	7	2	8	6	0	0	50,06	328,37	106,14	0,56	8	13	0,17	0,068	0,015	0,166	0,099	0,025	0,553	0,054	0,091	0,221	0,578	0,056	0,079	0,043	0,001	0,036	0,041	0,005	0,037	0,042	0,021	0,016	1		5416
C#CCCC1(CCNC(=O)c2csc(Cc3ccc(N)cc3)n2)N=N1	Z5392684690		0	2	6	3,01	7	3	8	11	0	0	53,55	353,45	92,73	0,52	5	8	0,738	0,631	0,273	0,84	0,543	0,112	0,883	0,625	0,539	0,827	0,854	0,605	0,395	0,033	0,001	0,006	0,091	0,001	0,161	0,058	0,042	0,097	1		5417
C#CCCC1(CCNC(=O)C(N)c2csc(CC)n2)N=N1	Z5392684692		0	2	6	1,79	7	2	8	5	0	1	46,51	305,41	92,73	0,5	8	13	0,273	0,01	0,004	0,288	0,026	0,003	0,286	0,076	0,008	0,413	0,253	0,068	0,001	0,015	0,006	0,012	0,015	0,002	0,023	0,042	0,043	0,011	1		5418
C#CCCC1(CCNC(=O)C[C@@H](N)c2ccccc2OCC)N=N1	Z5392684730		0	2	5	2,56	6	2	10	6	0	1	53,69	328,42	89,07	0,52	8	4	0,137	0,038	0,039	0,133	0,071	0,027	0,629	0,104	0,04	0,474	0,571	0,099	0,003	0,034	0,027	0,051	0,014	0,069	0,133	0,044	0,006	0,019	1		5419
C#CCCC1(CCNC(=O)C2NCCc3c2cnn3C)N=N1	Z5392684780		0	2	6	0,69	7	3	6	5	0	1	47,14	300,37	83,67	0,47	3	3	0,002	0,001	0,001	0,007	0,003	0,005	0,065	0	0,001	0,014	0,003	0,001	0	0,093	0,67	0,099	0,01	0,14	0	0,053	0,038	0,003	1		5420
C#CCCC1(CCNC(=O)C2(C3CCCNC3)CCC2)N=N1	Z5392684848		0	2	4	2,24	5	3	7	0	0	1	52,46	302,42	65,85	0,48	3	0	0,099	0,019	0,003	0,029	0,006	0,008	0,446	0,019	0,003	0,173	0,024	0,028	0,001	0,003	0,937	0,029	0,008	0,008	0,063	0,039	0,065	0,011	1		5421
C#CCCC1(CCNC(=O)C(N)Cc2cnn(C)c2C)N=N1	Z5392684856		0	2	6	0,68	7	2	8	5	0	1	48,47	302,38	97,66	0,48	8	3	0,004	0,002	0,004	0,009	0,003	0,002	0,019	0,001	0,001	0,007	0,012	0,002	0,001	0,039	0,024	0,057	0,013	0,027	0,004	0,052	0,019	0,005	1		5422
C#CCCC1(CCNC(=O)c2nnc(C3CCNCC3)s2)N=N1	Z5392684898		0	2	7	1,7	8	3	7	5	0	1	50,04	332,43	91,63	0,58	5	13	0,051	0,009	0,005	0,121	0,019	0,028	0,286	0,038	0,019	0,113	0,05	0,024	0,002	0,016	0,216	0,018	0,01	0,003	0,003	0,044	0,131	0,017	1		5423
C#CCCC1(CCNC(=O)C(CN)Oc2ccc(F)cc2)N=N1	Z5392684903		0	2	5	1,61	7	2	9	6	0	1	47,39	318,35	89,07	0,5	8	13	0,074	0,039	0,013	0,228	0,016	0,011	0,629	0,049	0,007	0,627	0,506	0,049	0,012	0,034	0,007	0,027	0,023	0,005	0,176	0,049	0,016	0,01	1		5424
C#CCCC1(CCNC(=O)C2(Cc3cccc(F)c3)CCNCC2)N=N1	Z5392684925		0	2	4	2,82	6	3	8	6	0	1	57,63	356,45	65,85	0,55	8	4	0,407	0,084	0,052	0,162	0,068	0,037	0,802	0,13	0,063	0,781	0,515	0,071	0,005	0,016	0,77	0,028	0,008	0	0,034	0,033	0,05	0,051	1		5425
C#CCCC1(CCNC(=O)C(N)c2ccc(F)cc2F)N=N1	Z5392684968		0	2	4	2,05	7	2	7	6	0	1	43,38	306,32	79,84	0,55	8	13	0,02	0,004	0,007	0,038	0,006	0,004	0,182	0,007	0,003	0,217	0,185	0,003	0,037	0,045	0,012	0,055	0,015	0,017	0,056	0,04	0,008	0,078	1		5426
C#CCCC1(CCNC(=O)C2CCC(CNCC)CC2)N=N1	Z5392684993		0	2	4	2,48	5	2	9	0	0	1	53,79	304,44	65,85	0,63	3	0	0,083	0,03	0,008	0,051	0,012	0,003	0,644	0,06	0,01	0,077	0,04	0,058	0,002	0,002	0,829	0,011	0,009	0,006	0,075	0,041	0,052	0,05	1		5427
C#CCCC1(CCNC(=O)COc2cccc(CN)c2)N=N1	Z5392685067		0	2	5	1,61	6	2	9	6	0	1	47,5	300,36	89,07	0,63	8	13	0,091	0,089	0,073	0,234	0,068	0,014	0,698	0,118	0,085	0,531	0,661	0,149	0,018	0,064	0,014	0,058	0,053	0,005	0,391	0,055	0,024	0,008	1		5428
C#CCCC1(CCNC(=O)C(N)Cc2cc[nH]c(=O)c2)N=N1	Z5392685087		0	3	5	0,33	7	2	8	6	0	1	46,17	301,35	112,7	0,51	8	3	0,001	0,003	0,008	0,008	0,004	0,006	0,014	0,001	0,007	0,011	0,005	0,002	0,007	0,567	0,001	0,068	0,019	0,092	0,005	0,051	0,039	0,002	1		5429
C#CCCC1(CCNC(=O)c2cc(=O)[nH]c3c2CNCC3)N=N1	Z5392685099		0	3	5	0,72	7	3	6	6	0	1	47,93	313,36	98,71	0,53	5	3	0,001	0,001	0,002	0,01	0,01	0,038	0,066	0,002	0,007	0,05	0,003	0	0,002	0,601	0,255	0,045	0,016	0,171	0	0,053	0,061	0,001	1		5430
C#CCCC1(CCNC(=O)CC(N)c2ccc(OC)nc2)N=N1	Z5392685100		0	2	6	1,56	7	2	9	6	0	1	49,27	315,38	101,96	0,56	8	13	0,004	0,002	0,009	0,013	0,006	0,005	0,051	0,001	0,002	0,016	0,025	0,001	0,001	0,168	0,008	0,058	0,018	0,021	0,001	0,05	0,013	0,001	1		5431
C#CCCC1(CCNC(=O)C2(N)CC3(CCCCC3)C2)N=N1	Z5392685138		0	2	4	2,51	5	3	6	0	0	1	52,46	302,42	79,84	0,54	8	0	0,166	0,058	0,038	0,091	0,029	0,045	0,65	0,041	0,023	0,424	0,28	0,07	0,005	0,002	0,168	0,116	0,017	0,004	0,201	0,035	0,009	0,006	1		5432
C#CCCC1(CCNC(=O)CC(N)Cc2ccc(C)cc2C)N=N1	Z5392685154		0	2	4	2,65	5	2	9	6	0	1	55,98	326,44	79,84	0,52	8	4	0,252	0,27	0,24	0,384	0,129	0,019	0,802	0,121	0,255	0,494	0,723	0,415	0,203	0,016	0,027	0,023	0,019	0,018	0,327	0,034	0,008	0,307	1		5433
C#CCCC1(CCNC(=O)CC(N)c2cccc(F)c2)N=N1	Z5392685505		0	2	4	2,3	6	2	8	6	0	1	46,59	302,35	79,84	0,54	8	4	0,045	0,056	0,05	0,032	0,021	0,017	0,318	0,029	0,045	0,104	0,252	0,038	0,108	0,068	0,003	0,055	0,011	0,012	0,081	0,032	0,007	0,029	1		5434
C#CCCC1(CCNC(=O)C2NCCc3nn(C)cc32)N=N1	Z5392685519		0	2	6	0,69	7	3	6	5	0	1	47,14	300,37	83,67	0,48	3	3	0,004	0,001	0,001	0,011	0,003	0,004	0,075	0	0,001	0,021	0,004	0,001	0	0,094	0,662	0,113	0,01	0,133	0	0,056	0,034	0,002	1		5435
C#CCCC1(CCNC(=O)c2cccc(-c3cccc(CN)c3)c2)N=N1	Z5392685533		0	2	4	3,51	5	3	8	12	0	1	56,83	346,43	79,84	0,6	12	1	0,28	0,239	0,235	0,619	0,349	0,149	0,867	0,315	0,23	0,806	0,811	0,369	0,165	0,197	0,043	0,017	0,034	0,004	0,051	0,053	0,023	0,113	1		5436
C#CCCC1(CCNC(=O)C(N)Cc2cccc(C(F)(F)F)c2F)N=N1	Z5392685612		0	2	4	2,8	9	2	8	6	0	1	49,35	370,35	79,84	0,52	8	4	0,485	0,284	0,072	0,642	0,127	0,035	0,693	0,367	0,171	0,792	0,785	0,183	0,23	0,012	0,078	0,047	0,048	0,01	0,135	0,039	0,017	0,311	1		5437
C#CCCC1(CCNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)CN)N=N1	Z5392685622		0	3	6	-1,01	8	2	7	0	0	1	46,55	307,35	120,38	0,53	3	11	0	0,002	0,006	0,008	0,004	0,012	0,016	0	0,002	0,003	0,003	0,002	0,008	0,048	0,003	0,133	0,019	0,065	0,008	0,033	0,034	0,014	1		5438
C#CCCC1(CCNC(=O)C2(c3ccccc3)CCNCC2)N=N1	Z5392685672		0	2	4	2,39	5	3	7	6	0	1	54,65	324,43	65,85	0,6	8	4	0,094	0,011	0,01	0,059	0,031	0,036	0,66	0,032	0,017	0,627	0,123	0,031	0	0,019	0,765	0,045	0,007	0,003	0,059	0,034	0,045	0,014	1		5439
C#CCCC1(CCNC(=O)c2ccc(CN)nc2C2CC2)N=N1	Z5392685688		0	2	5	2,11	6	3	8	6	0	1	50,22	311,39	92,73	0,58	5	13	0,016	0,026	0,056	0,076	0,032	0,016	0,282	0,03	0,026	0,216	0,071	0,073	0,085	0,127	0,067	0,059	0,013	0,007	0,039	0,06	0,053	0,005	1		5440
C#CCCC1(CCNC(=O)c2ncoc2C2CCNCC2)N=N1	Z5392685714		0	2	6	1,84	7	3	7	5	0	1	49,27	315,38	91,88	0,57	5	13	0,001	0,001	0,007	0,006	0,008	0,024	0,063	0,005	0,008	0,056	0,001	0,002	0,002	0,014	0,743	0,025	0,014	0,008	0,001	0,064	0,044	0,002	1		5441
C#CCCC1(CCNC(=O)CC(N)c2ccc(F)cc2F)N=N1	Z5392685784		0	2	4	2,44	7	2	8	6	0	1	46,48	320,34	79,84	0,55	8	4	0,033	0,027	0,036	0,048	0,015	0,006	0,21	0,017	0,018	0,118	0,26	0,01	0,051	0,031	0,002	0,058	0,02	0,042	0,035	0,037	0,006	0,174	1		5442
C#CCCC1(CCNC(=O)c2coc(C3CCNCC3)n2)N=N1	Z5392685789		0	2	6	1,84	7	3	7	5	0	1	49,27	315,38	91,88	0,54	5	13	0,004	0,002	0,008	0,008	0,007	0,017	0,145	0,004	0,014	0,059	0,001	0,004	0,002	0,01	0,637	0,012	0,011	0,001	0,001	0,055	0,054	0,003	1		5443
C#CCCC1(CCNC(=O)C(N)Cc2nccc(=O)[nH]2)N=N1	Z5392685802		0	3	6	-0,28	8	2	8	6	0	1	44,85	302,34	125,59	0,49	8	3	0	0	0,002	0,008	0,002	0,005	0,004	0,001	0,001	0,006	0,001	0	0	0,318	0,001	0,054	0,022	0,093	0,001	0,047	0,038	0	1		5444
C#CCCC1(CCNC(=O)c2cnc3oc(CN)cc3c2)N=N1	Z5392685895		0	2	6	1,98	7	3	7	10	0	1	46,6	311,35	105,87	0,51	12	6	0,039	0,046	0,027	0,325	0,118	0,028	0,593	0,087	0,068	0,291	0,201	0,026	0,026	0,339	0,012	0,011	0,027	0,002	0,002	0,057	0,053	0,002	1		5445
C#CCCC1(CCNC(=O)c2cnn(C3CCCNC3)c2)N=N1	Z5392685928	PC-V4783-F	0	2	6	1,5	7	3	7	5	0	1	50,23	314,39	83,67	0,49	12	13	0,002	0,002	0,002	0,003	0,005	0,005	0,186	0,001	0,003	0,014	0,001	0,002	0	0,057	0,612	0,121	0,009	0,001	0	0,045	0,132	0,003	1		5446
C#CCCC1(CCNC(=O)c2cn(C3CCCNCC3)nn2)N=N1	Z5392685937		0	2	7	1,29	8	3	7	5	0	1	52	329,41	96,56	0,47	5	3	0,001	0,002	0,003	0,005	0,006	0,009	0,222	0,001	0,009	0,02	0,001	0,001	0	0,022	0,658	0,046	0,01	0,003	0,001	0,043	0,095	0,002	1		5447
C#CCCC1(CCNC(=O)c2cc(CN)ccc2OC)N=N1	Z5392686018		0	2	5	1,85	6	2	8	6	0	1	47,5	300,36	89,07	0,55	5	13	0,06	0,011	0,007	0,034	0,056	0,016	0,494	0,028	0,005	0,399	0,606	0,024	0,01	0,047	0,078	0,034	0,017	0,007	0,025	0,062	0,015	0,002	1		5448
C#CCCC1(CCNC(=O)c2ccccc2-c2ccc(CN)cc2)N=N1	Z5392686034		0	2	4	3,51	5	3	8	12	0	1	56,83	346,43	79,84	0,56	5	1	0,235	0,145	0,174	0,547	0,354	0,124	0,815	0,287	0,152	0,812	0,79	0,401	0,123	0,108	0,039	0,02	0,024	0,011	0,034	0,058	0,01	0,077	1		5449
C#CCCC1(CCNC(=O)C2(Cc3cccc(Cl)c3)CCNCC2)N=N1	Z5392686105		0	2	4	3,33	6	3	8	6	0	1	59,25	372,9	65,85	0,5	8	9	0,532	0,117	0,061	0,372	0,126	0,046	0,821	0,264	0,106	0,843	0,684	0,171	0,006	0,007	0,386	0,016	0,008	0,001	0,096	0,038	0,096	0,192	1		5450
C#CCCC1(CCNC(=O)c2ccc3c(c2)CCNCC3)N=N1	Z5392686202		0	2	4	2,07	5	3	6	6	0	1	51,55	310,4	65,85	0,58	12	4	0,035	0,004	0,008	0,126	0,044	0,02	0,764	0,02	0,022	0,671	0,202	0,016	0,002	0,159	0,937	0,035	0,01	0,004	0,008	0,041	0,06	0,006	1		5451
C#CCCC1(CCNC(=O)C(C)(C)C(N)c2ccccc2)N=N1	Z5392686213		0	2	4	2,79	5	2	8	6	0	1	52,89	312,42	79,84	0,59	8	4	0,097	0,069	0,09	0,105	0,035	0,025	0,414	0,066	0,047	0,309	0,436	0,13	0,027	0,043	0,069	0,025	0,009	0,003	0,317	0,064	0,031	0,065	1		5452
C#CCCC1(CCNC(=O)c2cnc(C3CCNCC3)o2)N=N1	Z5392686221		0	2	6	1,84	7	3	7	5	0	1	49,27	315,38	91,88	0,52	5	13	0,001	0,002	0,009	0,01	0,008	0,022	0,096	0,003	0,013	0,042	0,001	0,003	0,006	0,022	0,842	0,017	0,01	0,002	0,001	0,058	0,053	0,003	1		5453
C#CCCC1(CCNC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)N=N1	Z5392686250		0	2	4	2,45	8	2	9	6	0	1	49,46	352,36	79,84	0,53	8	4	0,33	0,12	0,131	0,331	0,066	0,009	0,663	0,172	0,14	0,547	0,74	0,058	0,284	0,012	0,015	0,044	0,039	0,008	0,156	0,039	0,013	0,5	1		5454
C#CCCC1(CCNC(=O)C2(N)COc3ccccc3C2)N=N1	Z5392686259		0	2	5	1,4	6	3	6	6	0	1	49,26	312,37	89,07	0,49	8	13	0,554	0,069	0,012	0,179	0,076	0,078	0,853	0,119	0,052	0,873	0,846	0,053	0,002	0,093	0,061	0,031	0,024	0,02	0,262	0,052	0,038	0,01	1		5455
C#CCCC1(CCNC(=O)C2CNC(=O)CC23CCNCC3)N=N1	Z5392686297		0	3	5	0,57	7	3	6	0	0	1	53,69	331,42	94,95	0,5	3	11	0,002	0,001	0,004	0,004	0,004	0,013	0,011	0,002	0,002	0,001	0	0,002	0	0,009	0,067	0,04	0,01	0,178	0	0,043	0,087	0,011	1		5456
C#CCCC1(CCNC(=O)C(N)CCc2c[nH]nc2C(F)(F)F)N=N1	Z5392686306		0	3	5	1,77	10	2	9	5	0	1	48,14	356,35	108,52	0,48	8	7	0,094	0,094	0,078	0,317	0,04	0,036	0,381	0,04	0,096	0,449	0,324	0,075	0,067	0,02	0,009	0,031	0,105	0,007	0,028	0,036	0,036	0,052	1		5457
C#CCCC1(CCNC(=O)c2cnc(N3CCNCC3)o2)N=N1	Z5392686321		0	2	7	0,78	8	3	7	5	0	1	47,94	316,37	95,12	0,53	5	3	0,022	0,005	0,008	0,06	0,041	0,024	0,296	0,034	0,022	0,084	0,01	0,005	0,011	0,029	0,82	0,039	0,02	0,001	0,002	0,051	0,106	0,017	1		5458
