smiles	catalog_id	found_in_enaminestore
C#CCCC1(CCC(=O)Nc2ccc(CN3CCN(C)CC3)cc2)N=N1	Z3026367292	yes
C#CCCC1(CCC(=O)NCc2ccnc(N3CCCCCC3)c2)N=N1	Z3026367293	yes
C#CCCC1(CCC(=O)NCCN2CCN(c3ccccc3)CC2)N=N1	Z3026367294	yes
C#CCCC1(CCC(=O)NCC(c2ccccc2)N2CCOCC2)N=N1	Z3026367295	yes
C#CCCC1(CCC(=O)NCc2ccc(CN3CCOCC3)cc2)N=N1	Z3026367297	yes
C#CCCC1(CCC(=O)Nc2ccc(C(C)N3CCOCC3)cc2)N=N1	Z3026367298	yes
C#CCCC1(CCC(=O)N(C)CC2CN(CC)c3ccccc3O2)N=N1	Z3026367300	yes
C#CCCC1(CCC(=O)N(C)Cc2ccccc2N2CCOCC2)N=N1	Z3026367301	yes
C#CCCC1(CCC(=O)NC(C)c2ccc(N3CCOCC3)cc2)N=N1	Z3026367304	yes
C#CCCC1(CCC(=O)NCC2CCN(c3cccc(OC)c3)C2)N=N1	Z3026367305	yes
C#CCCC1(CCC(=O)NCC2CCN(c3ccccc3OC)C2)N=N1	Z3026367307	yes
C#CCCC1(CCC(=O)N2CCCN(c3ccc(OC)cc3)CC2)N=N1	Z3026367308	yes
C#CCCC1(CCC(=O)NCc2ccnc(N3CCN(C)CC3)c2)N=N1	Z3026367309	yes
C#CCCC1(CCC(=O)NCCN2CCN(c3ncccn3)CC2)N=N1	Z3026367311	yes
C#CCCC1(CCC(=O)N2CCN(CCn3c(C)ccc3C)CC2)N=N1	Z3026367312	yes
C#CCCC1(CCC(=O)NC2CCN(Cc3ccc(F)cc3)CC2)N=N1	Z3026367314	yes
C#CCCC1(CCC(=O)NCC(c2ccc(C)o2)N2CCOCC2)N=N1	Z3026367316	yes
C#CCCC1(CCC(=O)NCC2CCN(c3ccc(Cl)cc3)C2)N=N1	Z3026367317	yes
C#CCCC1(CCC(=O)Nc2ccc(N3CCCCC3)c(Cl)c2)N=N1	Z3026367319	yes
C#CCCC1(CCC(=O)N2CCC(C(=O)N3CCN(C)CC3)CC2)N=N1	Z3026367320	yes
C#CCCC1(CCC(=O)N2CCN(CCN3C(C)CCC3C)CC2)N=N1	Z3026367321	yes
C#CCCC1(CCC(=O)Nc2cccc(Cl)c2N2CCOCC2)N=N1	Z3026367322	yes
C#CCCC1(CCC(=O)N2CCN(C(=O)CN3CCOCC3)CC2)N=N1	Z3026367325	yes
C#CCCC1(CCC(=O)N2CCCN(Cc3ccc(C#N)cc3)CC2)N=N1	Z3026367327	yes
C#CCCC1(CCC(=O)NCc2ccc(CN3CCCC(C)C3)cc2)N=N1	Z3026367330	yes
C#CCCC1(CCC(=O)NCC2CCN(Cc3ccc(C)cc3)CC2)N=N1	Z3026367331	yes
C#CCCC1(CCC(=O)NCc2cccc(CN3CCC(C)CC3)c2)N=N1	Z3026367334	yes
C#CCCC1(CCC(=O)NCC(c2ccccc2)N2CCC(C)CC2)N=N1	Z3026367335	yes
C#CCCC1(CCC(=O)NCc2ccccc2CN2CCCCCC2)N=N1	Z3026367336	yes
C#CCCC1(CCC(=O)Nc2ccc(N3CCN(C(C)=O)CC3)cc2)N=N1	Z3026367338	yes
C#CCCC1(CCC(=O)Nc2ccc(C(=O)N3CCN(C)CC3)cc2)N=N1	Z3026367339	yes
C#CCCC1(CCC(=O)Nc2ccc(C(N)=O)c(N3CCCCC3)c2)N=N1	Z3026367340	yes
C#CCCC1(CCC(=O)NCc2ccc(CN3CCN(C)CC3)cc2)N=N1	Z3026367342	yes
C#CCCC1(CCC(=O)NCC(C)N2CCN(c3ccccc3)CC2)N=N1	Z3026367343	yes
C#CCCC1(CCC(=O)N2CCCN(Cc3ccc(OC)cc3)CC2)N=N1	Z3026367344	yes
C#CCCC1(CCC(=O)NCC(c2cccc(C)c2)N2CCOCC2)N=N1	Z3026367345	yes
C#CCCC1(CCC(=O)NC2CCN(Cc3cccc(OC)c3)CC2)N=N1	Z3026367346	yes
C#CCCC1(CCC(=O)NCC(c2ccc(C)cc2)N2CCOCC2)N=N1	Z3026367347	yes
C#CCCC1(CCC(=O)N2CCN(c3cc(C)nc(C(C)C)n3)CC2)N=N1	Z3026367348	yes
C#CCCC1(CCC(=O)NCc2ccc(N3CC(C)OC(C)C3)nc2)N=N1	Z3026367349	yes
C#CCCC1(CCC(=O)N2CCN(c3ccc(C(C)=O)cc3F)CC2)N=N1	Z3026367350	yes
C#CCCC1(CCC(=O)N2CCN(c3cc(OC)cc(OC)c3)CC2)N=N1	Z3026367351	yes
C#CCCC1(CCC(=O)NCCN2CCN(c3ccc(F)cc3)CC2)N=N1	Z3026367352	yes
C#CCCC1(CCC(=O)NCC(c2ccc(F)cc2)N2CCOCC2)N=N1	Z3026367354	yes
C#CCCC1(CCC(=O)NCC(c2ccccc2Cl)N2CCCC2)N=N1	Z3026367357	yes
C#CCCC1(CCC(=O)Nc2ccc(N3CCN(C)CC3)c(Cl)c2)N=N1	Z3026367358	yes
C#CCCC1(CCC(=O)N2CCN(Cc3ccc(F)cc3Cl)CC2)N=N1	Z3026367360	yes
C#CCCC1(CCC(=O)NC2(C(=O)OCC)CCc3ccccc32)N=N1	Z3033499370	yes
C#CCCC1(CCC(=O)N2Cc3ccccc3C(C(=O)OC(C)(C)C)C2)N=N1	Z3033500374	yes
C#CCCC1(CCC(=O)N2Cc3ccccc3C(C(=O)OC)C2)N=N1	Z3033500552	yes
C#CCCC1(CCC(=O)N2C3CCC2CN(C)CC3)N=N1	Z3033500615	yes
C#CCCC1(CCC(=O)N2CCOc3ccccc3C2C(=O)OC)N=N1	Z3033500636	yes
C#CCCC1(CCC(=O)Nc2ccc(N3CCCC3)cc2C)N=N1	Z3033536456	yes
C#CCCC1(CCC(=O)NCC2CCCN(CC)C2)N=N1	Z3033536460	yes
C#CCCC1(CCC(=O)Nc2cccc(Cl)c2N(C)C)N=N1	Z3033538072	yes
C#CCCC1(CCC(=O)N2CCN(CCF)CC2)N=N1	Z3033538078	yes
C#CCCC1(CCC(=O)N(CCOC)CC(=O)O)N=N1	Z3038748602	yes
C#CCCC1(CCC(=O)Nc2ccccc2CC(=O)O)N=N1	Z3038748605	yes
C#CCCC1(CCC(=O)N2CCCC2C(=O)O)N=N1	Z3038748608	yes
C#CCCC1(CCC(=O)NC(CC(=O)O)c2ccccc2)N=N1	Z3038748609	yes
C#CCCC1(CCC(=O)Nc2ccc(C(=O)O)c(C)c2)N=N1	Z3038748613	yes
C#CCCC1(CCC(=O)N2CCCCC2C(=O)O)N=N1	Z3038748617	yes
C#CCCC1(CCC(=O)N2C(C(=O)O)CC3CCCCC32)N=N1	Z3038748619	yes
C#CCCC1(CCC(=O)NC2CC(N(CC(=O)O)CC3CC3)C2)N=N1	Z3038748620	yes
C#CCCC1(CCC(=O)NC2CC(N(CC)CC(=O)O)C2)N=N1	Z3038748621	yes
C#CCCC1(CCC(=O)N2CCC(N(CC)CC(=O)O)CC2)N=N1	Z3038748623	yes
C#CCCC1(CCC(=O)N2CCC(C)(NCC(=O)O)C2)N=N1	Z3038748624	yes
C#CCCC1(CCC(=O)N2CCCC(N(C)CC(=O)O)CC2)N=N1	Z3038748625	yes
C#CCCC1(CCC(=O)N2CCCC(N(CC(=O)O)C(C)=O)CC2)N=N1	Z3038748626	yes
C#CCCC1(CCC(=O)N2CCOC(CN(C)CC(=O)O)C2)N=N1	Z3038748627	yes
C#CCCC1(CCC(=O)N2CCOC(CN(CC(=O)O)C(C)=O)C2)N=N1	Z3038748628	yes
C#CCCC1(CCC(=O)N(CC(=O)O)C2CCN(C(=O)NCC)CC2)N=N1	Z3038748630	yes
C#CCCC1(CCC(=O)N2CCC(c3ccccc3C(=O)O)CC2)N=N1	Z3038748632	yes
C#CCCC1(CCC(=O)NC2CCN(C(C(=O)O)C(C)C)C2=O)N=N1	Z3038748633	yes
C#CCCC1(CCC(=O)N2CCCC(CC(=O)O)CC2)N=N1	Z3038748634	yes
C#CCCC1(CCC(=O)N2CCC(C)(C(=O)O)C2)N=N1	Z3038748637	yes
C#CCCC1(CCC(=O)N2CCOCC2C(=O)O)N=N1	Z3038748638	yes
C#CCCC1(CCC(=O)N(CC(=O)O)C2CCOCC2)N=N1	Z3038748639	yes
C#CCCC1(CCC(=O)N(CCC(=O)O)C2CCOCC2)N=N1	Z3038748642	yes
C#CCCC1(CCC(=O)N2Cc3nnc(C)n3CC2C(=O)O)N=N1	Z3038748644	yes
C#CCCC1(CCC(=O)N2C(C)CCC(C(=O)O)C2C)N=N1	Z3038748646	yes
C#CCCC1(CCC(=O)N(C2CC2)C(C)C(=O)O)N=N1	Z3038748647	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)CCC2C)N=N1	Z3038748649	yes
C#CCCC1(CCC(=O)N2CCCC(C(=O)O)C2C)N=N1	Z3038748650	yes
C#CCCC1(CCC(=O)N2Cc3nncn3CC2C(=O)O)N=N1	Z3038748653	yes
C#CCCC1(CCC(=O)N2Cc3n[nH]c(=O)n3CC2C(=O)O)N=N1	Z3038748654	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)C(c3ccccc3)C2)N=N1	Z3038748658	yes
C#CCCC1(CCC(=O)NCC2(C(=O)O)CCOCC2)N=N1	Z3038748660	yes
C#CCCC1(CCC(=O)Nc2cccc(C(=O)O)c2)N=N1	Z3038748662	yes
C#CCCC1(CCC(=O)N2C(C)CCC2C(=O)O)N=N1	Z3038748664	yes
C#CCCC1(CCC(=O)N2CCCCC2CC(=O)O)N=N1	Z3038748665	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)C(C(F)F)C2)N=N1	Z3038748669	yes
C#CCCC1(CCC(=O)N(CC(=O)O)CC2CC2)N=N1	Z3038748670	yes
C#CCCC1(CCC(=O)NC(C)C2CC(C(=O)O)C2(C)C)N=N1	Z3038748674	yes
C#CCCC1(CCC(=O)N(CC(=O)O)C2CCC2)N=N1	Z3038748675	yes
C#CCCC1(CCC(=O)N2CCC(C(=O)O)C(NC(=O)C(F)(F)F)C2)N=N1	Z3038748680	yes
C#CCCC1(CCC(=O)Nc2cnn(C(C)(C)C(=O)O)c2)N=N1	Z3038748681	yes
C#CCCC1(CCC(=O)N2CC3COCC3(C(=O)O)C2)N=N1	Z3038748683	yes
C#CCCC1(CCC(=O)N2CCCC(O)(C(=O)O)C2)N=N1	Z3038748687	yes
C#CCCC1(CCC(=O)N2CCc3ccccc3C2C(=O)O)N=N1	Z3038748691	yes
C#CCCC1(CCC(=O)N2CCSC(C(=O)O)C2)N=N1	Z3038748692	yes
C#CCCC1(CCC(=O)NCC(C(=O)O)C2CCC2)N=N1	Z3038748693	yes
C#CCCC1(CCC(=O)N2C[C@@H](O)C[C@H]2C(=O)O)N=N1	Z3038748696	yes
C#CCCC1(CCC(=O)NCC(C(=O)O)C2CCOCC2)N=N1	Z3038748698	yes
C#CCCC1(CCC(=O)NCCOCC(=O)O)N=N1	Z3038748699	yes
C#CCCC1(CCC(=O)NC2CCCCN(CC(=O)O)C2=O)N=N1	Z3038748703	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)CC(c3cnn(C)c3)C2)N=N1	Z3038748705	yes
C#CCCC1(CCC(=O)N[C@@H]2CC(C(=O)O)C[C@@H]2n2cc(C(C)(C)C)nn2)N=N1	Z3038748707	yes
C#CCCC1(CCC(=O)NC2CC(C(=O)O)C2)N=N1	Z3038748709	yes
C#CCCC1(CCC(=O)Nc2cc(C(=O)O)[nH]n2)N=N1	Z3038748711	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)C3(CC(C(=O)OC)C3)C2)N=N1	Z3038748713	yes
C#CCCC1(CCC(=O)N2C(C)CCC(C(=O)O)C2C)N=N1	Z3038748717	yes
C#CCCC1(CCC(=O)NC2CC(C(=O)O)CC2n2cc(C3CC3)nn2)N=N1	Z3038748718	yes
C#CCCC1(CCC(=O)N2CC(CCC(=O)O)Cc3ccccc32)N=N1	Z3038748719	yes
C#CCCC1(CCC(=O)NC(C(=O)O)c2ccc(F)cc2)N=N1	Z3038748720	yes
C#CCCC1(CCC(=O)N2CC(C(=O)NC)CCC2C(=O)O)N=N1	Z3038748721	yes
C#CCCC1(CCC(=O)NC2CC(C(=O)O)CC2n2ccnn2)N=N1	Z3038748722	yes
C#CCCC1(CCC(=O)NC2(C(=O)O)CCCCC2)N=N1	Z3038748725	yes
C#CCCC1(CCC(=O)NC2CCCC2C(=O)O)N=N1	Z3038748726	yes
C#CCCC1(CCC(=O)NC2CCCC2C(=O)O)N=N1	Z3038748727	yes
C#CCCC1(CCC(=O)N2CCCC(COC)(C(=O)O)C2)N=N1	Z3038748729	yes
C#CCCC1(CCC(=O)N2CC3c4ccccc4OCC3(C(=O)O)C2)N=N1	Z3038748730	yes
C#CCCC1(CCC(=O)NC(C(=O)O)C2CC2)N=N1	Z3038756320	yes
C#CCCC1(CCC(=O)Nc2ccn(CC(=O)O)n2)N=N1	Z3038756326	yes
C#CCCC1(CCC(=O)NC2(C(=O)O)CCC(CC)CC2)N=N1	Z3038756328	yes
C#CCCC1(CCC(=O)N2CCCC2CC(=O)O)N=N1	Z3038756335	yes
C#CCCC1(CCC(=O)N2CCC(C(=O)O)(c3ccccc3)CC2)N=N1	Z3038756343	yes
C#CCCC1(CCC(=O)Nc2cc(C(=O)O)ccc2OC(C)C)N=N1	Z3038756347	yes
C#CCCC1(CCC(=O)Nc2ccccc2-n2ccc(C(=O)O)n2)N=N1	Z3038756350	yes
C#CCCC1(CCC(=O)N2CCC(n3cccc3C(=O)O)CC2)N=N1	Z3038756361	yes
C#CCCC1(CCC(=O)NCc2c(C(=O)O)oc3ccccc23)N=N1	Z3038756362	yes
C#CCCC1(CCC(=O)Nc2cccc(C(=O)N3CCCCC3C(=O)O)c2)N=N1	Z3038756364	yes
C#CCCC1(CCC(=O)N2CCC(O)(C(=O)O)CC2)N=N1	Z3038756368	yes
C#CCCC1(CCC(=O)N2CCC(F)(C(=O)O)C2)N=N1	Z3038756370	yes
C#CCCC1(CCC(=O)NC2(C(=O)O)CCC2)N=N1	Z3038756372	yes
C#CCCC1(CCC(=O)N2CCCC[C@@H]2C(=O)O)N=N1	Z3038756382	yes
C#CCCC1(CCC(=O)N(C)C2(C(=O)O)CCCCC2)N=N1	Z3038756387	yes
C#CCCC1(CCC(=O)NCC2(C(=O)O)CCCCC2)N=N1	Z3038756390	yes
C#CCCC1(CCC(=O)N2CCC(OCC(=O)O)CC2)N=N1	Z3038756393	yes
C#CCCC1(CCC(=O)N2C[C@H]3COCC[C@@]3(C(=O)O)C2)N=N1	Z3038756394	yes
C#CCCC1(CCC(=O)Nc2ccc3oc(C(=O)O)cc3c2)N=N1	Z3038756396	yes
C#CCCC1(CCC(=O)N2CCC(Cc3occc3C(=O)O)CC2)N=N1	Z3038756397	yes
C#CCCC1(CCC(=O)NCc2cn(CC(=O)O)nn2)N=N1	Z3038756400	yes
C#CCCC1(CCC(=O)NC2(C(=O)O)CC(OCC)C2(C)C)N=N1	Z3038756401	yes
C#CCCC1(CCC(=O)N2CCC[C@@H]2C(=O)O)N=N1	Z3038756405	yes
C#CCCC1(CCC(=O)Nc2cccc(-n3ncc(C(=O)O)c3C)c2)N=N1	Z3038756409	yes
C#CCCC1(CCC(=O)NC2(CC(=O)O)CCCOC2)N=N1	Z3038756415	yes
C#CCCC1(CCC(=O)N2CCC(C(=O)O)(C(C)C)C2)N=N1	Z3038756416	yes
C#CCCC1(CCC(=O)N2CCC(C(=O)O)C2C)N=N1	Z3038756422	yes
C#CCCC1(CCC(=O)N2CCC(n3ncc(C(=O)O)c3C)CC2)N=N1	Z3038756425	yes
C#CCCC1(CCC(=O)Nc2ccc(N3CCCCC3)c(C(=O)O)c2)N=N1	Z3038756428	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)C(c3ccc(F)cc3F)C2)N=N1	Z3038756429	yes
C#CCCC1(CCC(=O)N2CCC(C(=O)O)(c3ccccc3)C2)N=N1	Z3038756431	yes
C#CCCC1(CCC(=O)NCc2nc(C(=O)O)co2)N=N1	Z3038756435	yes
C#CCCC1(CCC(=O)NC2(CC(=O)O)CC2)N=N1	Z3038756437	yes
C#CCCC1(CCC(=O)NC(C)(C)c2cc(C(=O)O)on2)N=N1	Z3038756439	yes
C#CCCC1(CCC(=O)N2CC3(COC3)C(F)(C(=O)O)C2)N=N1	Z3038756440	yes
C#CCCC1(CCC(=O)N2CC3(CCC3)C(F)(C(=O)O)C2)N=N1	Z3038756441	yes
C#CCCC1(CCC(=O)NCc2ccoc2C(=O)O)N=N1	Z3038756445	yes
C#CCCC1(CCC(=O)Nc2ccn(C(C)(C)C(=O)O)n2)N=N1	Z3038756446	yes
C#CCCC1(CCC(=O)N2CCC(OC)CC2C(=O)O)N=N1	Z3038756448	yes
C#CCCC1(CCC(=O)N2CC3(CCCC3)C2C(=O)O)N=N1	Z3038756456	yes
C#CCCC1(CCC(=O)NC(C(=O)O)C2CCOCC2)N=N1	Z3038756458	yes
C#CCCC1(CCC(=O)N2CC(C3CCCCC3)CC2C(=O)O)N=N1	Z3038756464	yes
C#CCCC1(CCC(=O)NC(C(=O)O)C2CCCCC2)N=N1	Z3038756466	yes
C#CCCC1(CCC(=O)N2CCC(n3cc(C(=O)O)nn3)C2)N=N1	Z3038756468	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)C3(CCC3)C2)N=N1	Z3038756470	yes
C#CCCC1(CCC(=O)N2CC(C(F)C(=O)O)C2)N=N1	Z3038756473	yes
C#CCCC1(CCC(=O)N2CCN(C(C)CC(=O)O)CC2)N=N1	Z3038756475	yes
C#CCCC1(CCC(=O)NC2CC=C(C(=O)O)C2)N=N1	Z3038756478	yes
C#CCCC1(CCC(=O)N2CC(C)C(C)(C(=O)O)C2)N=N1	Z3038756486	yes
C#CCCC1(CCC(=O)N2CC(OC)CC2(C)C(=O)O)N=N1	Z3038756487	yes
C#CCCC1(CCC(=O)Nc2ccc(C3CC3C(=O)O)cc2)N=N1	Z3038756495	yes
C#CCCC1(CCC(=O)NCc2cc(C)c(C(=O)O)o2)N=N1	Z3038756497	yes
C#CCCC1(CCC(=O)Nc2c(C)nn(CCC(=O)O)c2C)N=N1	Z3038756498	yes
C#CCCC1(CCC(=O)N2CCOC(C)(C(=O)O)C2)N=N1	Z3038756502	yes
C#CCCC1(CCC(=O)N2c3ccccc3CC2CC(=O)O)N=N1	Z3038756507	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)C3(CC3)C2)N=N1	Z3038756510	yes
C#CCCC1(CCC(=O)Nc2ccc(Oc3ccnc(C(=O)O)c3)cc2)N=N1	Z3038756522	yes
C#CCCC1(CCC(=O)N2CCC(C(F)C(=O)O)C2)N=N1	Z3038756523	yes
C#CCCC1(CCC(=O)NC(C)(C)c2nocc2C(=O)O)N=N1	Z3038756524	yes
C#CCCC1(CCC(=O)Nc2cc(C(=O)O)cnc2C)N=N1	Z3038756529	yes
C#CCCC1(CCC(=O)NC2CC(CC(=O)O)C2)N=N1	Z3038756531	yes
C#CCCC1(CCC(=O)N2CCC3C(C2)C3C(=O)O)N=N1	Z3038756532	yes
C#CCCC1(CCC(=O)N2CCC(C(=O)O)(C(F)(F)F)CC2)N=N1	Z3038756536	yes
C#CCCC1(CCC(=O)Nc2ccc3cnn(CC(=O)O)c3c2)N=N1	Z3038756538	yes
C#CCCC1(CCC(=O)Nc2ccc(N3CCOCC3)cc2C(=O)O)N=N1	Z3038756541	yes
C#CCCC1(CCC(=O)N2CCN(C(C(=O)O)c3ccc(Cl)cc3)CC2)N=N1	Z3038756543	yes
C#CCCC1(CCC(=O)N2CCCN(c3ccc(C(=O)O)cn3)CC2)N=N1	Z3038756544	yes
C#CCCC1(CCC(=O)Nc2ccc(N3CCN(CC(=O)O)CC3)cc2)N=N1	Z3038756547	yes
C#CCCC1(CCC(=O)Nc2cc(C(=O)O)c3cc[nH]c3c2)N=N1	Z3038756550	yes
C#CCCC1(CCC(=O)N2CCC[C@H]2C(=O)O)N=N1	Z3038756551	yes
C#CCCC1(CCC(=O)N2CCC(Nc3cccc(C(=O)O)c3)CC2)N=N1	Z3038756557	yes
C#CCCC1(CCC(=O)NC(C)(CC(=O)O)c2ccccn2)N=N1	Z3038756558	yes
C#CCCC1(CCC(=O)NC(C)(CC(=O)O)c2ccncc2)N=N1	Z3038756560	yes
C#CCCC1(CCC(=O)N2CCCC(O)C2C(=O)O)N=N1	Z3038756561	yes
C#CCCC1(CCC(=O)NC(C(=O)O)c2ccn(C)n2)N=N1	Z3038756563	yes
C#CCCC1(CCC(=O)N2CCc3[nH]nc(C(=O)O)c3C2)N=N1	Z3038756564	yes
C#CCCC1(CCC(=O)NC2CCCn3nc(C(=O)O)cc32)N=N1	Z3038756572	yes
C#CCCC1(CCC(=O)Nc2ccc(C(=O)O)nc2C)N=N1	Z3038756573	yes
C#CCCC1(CCC(=O)NC(C)(Cn2cccn2)C(=O)O)N=N1	Z3038756575	yes
C#CCCC1(CCC(=O)NCC(CC2CCCC2)C(=O)O)N=N1	Z3038756576	yes
C#CCCC1(CCC(=O)N2Cc3cc(C(=O)O)nn3CC2C)N=N1	Z3038756583	yes
C#CCCC1(CCC(=O)NC2CCC3(CC2)CC3C(=O)O)N=N1	Z3038756584	yes
C#CCCC1(CCC(=O)NCC2(CC(=O)O)CCCC2)N=N1	Z3038756586	yes
C#CCCC1(CCC(=O)NCc2cc(C(=O)O)oc2C)N=N1	Z3038756587	yes
C#CCCC1(CCC(=O)NC(CC(=O)O)C2CCOCC2)N=N1	Z3038756589	yes
C#CCCC1(CCC(=O)N2CCC[C@]2(C)C(=O)O)N=N1	Z3038756590	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)C2)N=N1	Z3038756597	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)C3(CCOCC3)C2)N=N1	Z3038756599	yes
C#CCCC1(CCC(=O)N2CCC[C@@]2(C)C(=O)O)N=N1	Z3038756600	yes
C#CCCC1(CCC(=O)NC(CC(=O)O)c2ccccc2Cl)N=N1	Z3038756601	yes
C#CCCC1(CCC(=O)N2Cc3ccccc3CC2C(=O)O)N=N1	Z3038756604	yes
C#CCCC1(CCC(=O)NC(C(=O)O)c2cccnc2)N=N1	Z3038756607	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)CC(c3ccccc3)C2)N=N1	Z3038756612	yes
C#CCCC1(CCC(=O)N2CC3(CCOCC3)C3CCCC32)N=N1	Z3038761121	yes
C#CCCC1(CCC(=O)NC2CC2c2cncn2C)N=N1	Z3038761122	yes
C#CCCC1(CCC(=O)N2CCCC3OCCC32)N=N1	Z3038761123	yes
C#CCCC1(CCC(=O)NC2CCOC2c2ccncc2)N=N1	Z3038761124	yes
C#CCCC1(CCC(=O)NC2CCOC(c3cccnc3)C2)N=N1	Z3038761126	yes
C#CCCC1(CCC(=O)NC2c3ccccc3CC2F)N=N1	Z3038761127	yes
C#CCCC1(CCC(=O)N2CC(C)(C)OC3COCC32)N=N1	Z3038761128	yes
C#CCCC1(CCC(=O)NC2CCC2c2ccccc2)N=N1	Z3038761129	yes
C#CCCC1(CCC(=O)NC2CC(N3CCOCC3)C23CCC3)N=N1	Z3038761131	yes
C#CCCC1(CCC(=O)NC2CCC(=O)N(C)C2c2nccn2C)N=N1	Z3038761132	yes
C#CCCC1(CCC(=O)N2CC(C(N)=O)C(c3cnn(C)c3C)C2)N=N1	Z3038761133	yes
C#CCCC1(CCC(=O)NC2CCOC2c2nccn2C)N=N1	Z3038761134	yes
C#CCCC1(CCC(=O)NC2(c3noc(C(F)F)n3)CCC2)N=N1	Z3066853099	yes
C#CCCC1(CCC(=O)NCCc2cn3cccc(C)c3n2)N=N1	Z3066853109	yes
C#CCCC1(CCC(=O)NCCc2cnc3c(Cl)cnn3c2)N=N1	Z3066853116	yes
C#CCCC1(CCC(=O)NCCCn2ccc3ccccc32)N=N1	Z3066853231	yes
C#CCCC1(CCC(=O)Nc2cc3c(cc2OCC)CC(C)O3)N=N1	Z3066853291	yes
C#CCCC1(CCC(=O)NC(c2nc(C3CC3)no2)C(C)C)N=N1	Z3066853327	yes
C#CCCC1(CCC(=O)N(CC2Cc3ccccc3O2)C2CC2)N=N1	Z3066853348	yes
C#CCCC1(CCC(=O)N2CCN(C(C)c3cccnc3)CC2)N=N1	Z3066853369	yes
C#CCCC1(CCC(=O)NC2CCCc3nc(C)ncc32)N=N1	Z3066853373	yes
C#CCCC1(CCC(=O)N(CC2CCCO2)C2CCC(C)CC2)N=N1	Z3066853383	yes
C#CCCC1(CCC(=O)N(C)CC2CCn3ccnc3C2)N=N1	Z3066853533	yes
C#CCCC1(CCC(=O)NCC(c2ccnn2C)C(C)C)N=N1	Z3066853540	yes
C#CCCC1(CCC(=O)NCCC2Cc3ccccc3C2)N=N1	Z3066853552	yes
C#CCCC1(CCC(=O)NCC2(CO)CC3(CCC3)C2)N=N1	Z3066853571	yes
C#CCCC1(CCC(=O)NCc2c3c(nn2C)CCCC3)N=N1	Z3066853617	yes
C#CCCC1(CCC(=O)NCc2oc(CCC)nc2C)N=N1	Z3066853626	yes
C#CCCC1(CCC(=O)NC2(c3nnc4n3CCCC4)CCC2)N=N1	Z3066853643	yes
C#CCCC1(CCC(=O)NCc2cc(C(N)=O)c3n2CCCC3)N=N1	Z3066853686	yes
C#CCCC1(CCC(=O)N2C[C@@H](C(=O)O)[C@H](c3ccc(Cl)cc3)C2)N=N1	Z3069089134	yes
C#CCCC1(CCC(=O)N2CC(C)C(C(=O)O)C2)N=N1	Z3069089138	yes
C#CCCC1(CCC(=O)Nc2ccc(C(=O)O)cc2)N=N1	Z3069089142	yes
C#CCCC1(CCC(=O)NC(C)(C(=O)O)c2cc(F)ccc2F)N=N1	Z3069089145	yes
C#CCCC1(CCC(=O)NC(C(=O)O)c2cc(F)ccc2F)N=N1	Z3069089146	yes
C#CCCC1(CCC(=O)NC(C)(C(=O)O)c2ccccc2)N=N1	Z3069089147	yes
C#CCCC1(CCC(=O)Nc2cc3ccccc3cc2C(=O)O)N=N1	Z3069089148	yes
C#CCCC1(CCC(=O)Nc2cc(Cl)cc(C(=O)O)c2)N=N1	Z3069089157	yes
C#CCCC1(CCC(=O)Nc2ccc(C)c(C(=O)O)c2)N=N1	Z3069089159	yes
C#CCCC1(CCC(=O)Nc2ccc(C(=O)O)cc2C)N=N1	Z3069089160	yes
C#CCCC1(CCC(=O)NC(C(=O)O)c2ccc(Cl)cc2)N=N1	Z3069089163	yes
C#CCCC1(CCC(=O)NC(C(=O)O)c2ccc(Cl)c(F)c2)N=N1	Z3069089166	yes
C#CCCC1(CCC(=O)Nc2cc(C(=O)O)c(C)cc2C)N=N1	Z3069089170	yes
C#CCCC1(CCC(=O)NC(C(=O)O)c2ccc3ccccc3c2)N=N1	Z3069089172	yes
C#CCCC1(CCC(=O)Nc2ccc(C(=O)O)cc2OC)N=N1	Z3069089177	yes
C#CCCC1(CCC(=O)NC(C)(C(=O)O)c2ccc(Cl)c(Cl)c2)N=N1	Z3069089178	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)C(C3CC3)C2)N=N1	Z3069089185	yes
C#CCCC1(CCC(=O)Nc2ccc(Cl)c(C(=O)O)c2)N=N1	Z3069089186	yes
C#CCCC1(CCC(=O)N2CC(C(=O)O)CC(C(F)(F)F)C2)N=N1	Z3069089187	yes
C#CCCC1(CCC(=O)NC2CCOC2C(=O)O)N=N1	Z3069089188	yes
C#CCCC1(CCC(=O)NCC2CCCc3ccc(C(=O)O)cc32)N=N1	Z3069089189	yes
C#CCCC1(CCC(=O)N2CCC(C(=O)O)C(C)C2)N=N1	Z3069089191	yes
